latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1.36554,102.42176,320.58,3.32,1.72,2026-04-03,1331,Terra,MODIS,100,6.1NRT,286.21,83.99,N
1.3682,102.44399,307.62,3.3,1.72,2026-04-03,1331,Terra,MODIS,35,6.1NRT,285.74,31.5,N
1.36397,102.4154,317.57,3.32,1.72,2026-04-03,1331,Terra,MODIS,95,6.1NRT,286.01,75.04,N
1.38323,102.44183,311.71,3.3,1.72,2026-04-03,1331,Terra,MODIS,30,6.1NRT,286.25,47.11,N
1.37904,102.41328,320.19,3.32,1.72,2026-04-03,1331,Terra,MODIS,100,6.1NRT,286.11,89.35,N
4.03432,103.35965,310.69,2.5,1.52,2026-04-03,1333,Terra,MODIS,72,6.1NRT,292.02,30.62,N
3.89774,108.13664,313.81,1.04,1.02,2026-04-04,0149,Terra,MODIS,58,6.1NRT,299.19,6.97,D
-2.70715,105.98586,316.76,1,1,2026-04-04,0152,Terra,MODIS,56,6.1NRT,286.89,12.04,D
1.96978,101.56224,311.58,1.77,1.3,2026-04-04,0152,Terra,MODIS,15,6.1NRT,293.43,11.29,D
-7.04845,107.73996,310.77,1.26,1.12,2026-04-04,0154,Terra,MODIS,55,6.1NRT,293.89,7.04,D
-7.04999,107.75109,311.13,1.27,1.12,2026-04-04,0154,Terra,MODIS,62,6.1NRT,293.82,7.33,D
-6.13576,106.29099,310.92,1.05,1.03,2026-04-04,0154,Terra,MODIS,43,6.1NRT,293.31,5.06,D
-3.13716,103.22913,313.2,1.88,1.34,2026-04-04,0805,Aqua,MODIS,63,6.1NRT,289.99,17.39,D
-3.62548,105.73495,319.89,1.26,1.11,2026-04-04,0805,Aqua,MODIS,76,6.1NRT,293.54,19.1,D
-3.62707,105.72398,315.37,1.26,1.12,2026-04-04,0805,Aqua,MODIS,70,6.1NRT,293.15,13.7,D
-3.30222,103.60425,310.86,1.77,1.3,2026-04-04,0805,Aqua,MODIS,65,6.1NRT,291.57,11.69,D
-2.65313,103.14507,311.88,1.87,1.34,2026-04-04,0805,Aqua,MODIS,68,6.1NRT,285.78,15.81,D
1.7131,104.18379,317.36,1.34,1.15,2026-04-04,0807,Aqua,MODIS,68,6.1NRT,294.82,14.53,D
4.2867,103.4257,315.54,1.38,1.16,2026-04-04,0807,Aqua,MODIS,36,6.1NRT,298.47,9.75,D
4.65958,103.38081,312.49,1.37,1.16,2026-04-04,0807,Aqua,MODIS,60,6.1NRT,295.47,8.03,D
4.65779,103.36893,312.61,1.37,1.16,2026-04-04,0807,Aqua,MODIS,63,6.1NRT,295.83,8.95,D
5.99773,102.07738,316.63,1.62,1.25,2026-04-04,0809,Aqua,MODIS,67,6.1NRT,298.76,12.84,D
1.71431,104.18527,301.77,1.32,1.14,2026-04-04,1412,Terra,MODIS,34,6.1NRT,282.52,6.25,N
2.71352,101.56204,311.24,1.02,1.01,2026-04-04,1412,Terra,MODIS,74,6.1NRT,288.99,9.33,N
2.71229,101.5531,306.2,1.02,1.01,2026-04-04,1412,Terra,MODIS,43,6.1NRT,288.99,5.58,N
3.33406,103.15116,303.55,1.2,1.09,2026-04-04,1412,Terra,MODIS,38,6.1NRT,287.05,6.33,N
4.66239,103.38071,307.8,1.28,1.12,2026-04-04,1412,Terra,MODIS,73,6.1NRT,292.36,8.6,N
1.68323,104.20598,337.08,1.01,1.01,2026-04-04,2023,Aqua,MODIS,100,6.1NRT,293.19,37.87,N
4.65857,103.38017,302.35,1.02,1.01,2026-04-04,2023,Aqua,MODIS,48,6.1NRT,291.35,3.95,N
1.68456,104.19719,323.57,1.01,1.01,2026-04-04,2023,Aqua,MODIS,100,6.1NRT,292.35,20.16,N
1.39046,102.40874,363.34,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,280.26,98.69,N
1.38912,102.4177,354.07,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,281.93,72.32,N
1.38777,102.42665,310.35,1.03,1.01,2026-04-04,2025,Aqua,MODIS,48,6.1NRT,278.5,8.39,N
1.38159,102.40743,321.95,1.03,1.02,2026-04-04,2025,Aqua,MODIS,77,6.1NRT,278.5,18.54,N
1.38025,102.41639,325.07,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,278.9,20.89,N
1.37406,102.39717,318.43,1.03,1.02,2026-04-04,2025,Aqua,MODIS,64,6.1NRT,278.46,15.89,N
1.37272,102.40613,342.4,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,280.91,48.7,N
1.36334,102.46876,300.95,1.03,1.01,2026-04-04,2025,Aqua,MODIS,28,6.1NRT,276.43,3.68,N
1.362,102.47768,300.39,1.03,1.01,2026-04-04,2025,Aqua,MODIS,18,6.1NRT,276.25,3.47,N
1.35448,102.46746,302.23,1.03,1.01,2026-04-04,2025,Aqua,MODIS,30,6.1NRT,276.55,4.12,N
1.35315,102.47639,310.98,1.03,1.01,2026-04-04,2025,Aqua,MODIS,81,6.1NRT,276.14,9.95,N
1.31601,102.47342,300.11,1.03,1.01,2026-04-04,2025,Aqua,MODIS,6,6.1NRT,277.01,3.62,N
1.39934,102.41003,321.27,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,277.82,19.46,N
1.39799,102.41899,339.71,1.03,1.02,2026-04-04,2025,Aqua,MODIS,100,6.1NRT,279.6,43.95,N
1.39664,102.42795,310.51,1.03,1.01,2026-04-04,2025,Aqua,MODIS,65,6.1NRT,277.46,9.63,N
5.51713,102.79372,310.1,1.85,1.33,2026-04-05,0228,Terra,MODIS,62,6.1NRT,292.16,11.1,D
5.48699,100.60505,311.64,1.29,1.13,2026-04-05,0228,Terra,MODIS,30,6.1NRT,288.22,7.98,D
5.58053,102.52953,309.06,1.76,1.3,2026-04-05,0228,Terra,MODIS,42,6.1NRT,294.63,10,D
5.7765,101.07236,310.9,1.37,1.16,2026-04-05,0228,Terra,MODIS,57,6.1NRT,296.63,8.8,D
1.36294,104.15066,310.99,2.82,1.6,2026-04-05,0230,Terra,MODIS,0,6.1NRT,293.42,29.24,D
-2.54388,102.7666,311.25,1.44,1.19,2026-04-05,0843,Aqua,MODIS,0,6.1NRT,288.87,12.35,D
0.33803,101.02458,315.65,1.22,1.1,2026-04-05,0843,Aqua,MODIS,40,6.1NRT,296.64,8.35,D
1.67965,101.44698,312.03,1.35,1.15,2026-04-05,0845,Aqua,MODIS,0,6.1NRT,293.56,9.02,D
6.0374,100.47356,319.79,1.34,1.15,2026-04-05,0848,Aqua,MODIS,70,6.1NRT,295.11,12.15,D
1.37727,102.41387,306.06,1.37,1.16,2026-04-06,1353,Terra,MODIS,62,6.1NRT,293.43,6.87,N
1.38747,102.41249,314.93,1.37,1.16,2026-04-06,1353,Terra,MODIS,90,6.1NRT,293.82,16.8,N
1.38577,102.40054,321.51,1.37,1.16,2026-04-06,1353,Terra,MODIS,100,6.1NRT,293.58,26.62,N
1.40101,102.43484,313.42,1.36,1.16,2026-04-06,1353,Terra,MODIS,87,6.1NRT,293.07,15.31,N
1.39934,102.42297,334.64,1.37,1.16,2026-04-06,1353,Terra,MODIS,100,6.1NRT,295.63,51.73,N
1.39765,102.41105,322.5,1.37,1.16,2026-04-06,1353,Terra,MODIS,100,6.1NRT,294.51,28.28,N
1.40951,102.42152,325.56,1.37,1.16,2026-04-06,1353,Terra,MODIS,100,6.1NRT,293.28,34.11,N
1.40783,102.40961,332.74,1.37,1.16,2026-04-06,1353,Terra,MODIS,100,6.1NRT,293.47,48.54,N
1.81985,104.10222,305.03,1.09,1.04,2026-04-06,1353,Terra,MODIS,55,6.1NRT,294.14,4.19,N
1.83033,104.11044,305.23,1.09,1.04,2026-04-06,1353,Terra,MODIS,56,6.1NRT,294.03,4.16,N
4.5595,103.45737,303.85,1.1,1.04,2026-04-06,1353,Terra,MODIS,57,6.1NRT,293.84,5.84,N
1.41363,102.42128,318.95,2.39,1.49,2026-04-06,2004,Aqua,MODIS,98,6.1NRT,290.06,56.3,N
1.41696,102.41422,310.76,2.39,1.49,2026-04-06,2004,Aqua,MODIS,81,6.1NRT,289.51,32.19,N
1.41387,102.43469,304.41,2.38,1.49,2026-04-06,2004,Aqua,MODIS,60,6.1NRT,289.84,16.61,N
1.40394,102.41237,310.35,2.39,1.49,2026-04-06,2004,Aqua,MODIS,80,6.1NRT,289.91,29.61,N
1.40086,102.43288,313.38,2.38,1.49,2026-04-06,2004,Aqua,MODIS,87,6.1NRT,290.9,37.15,N
1.39092,102.41051,302.04,2.39,1.49,2026-04-06,2004,Aqua,MODIS,20,6.1NRT,290.01,11.15,N
2.81803,102.66545,315.01,1.02,1.01,2026-04-07,0209,Terra,MODIS,61,6.1NRT,294.91,6.76,D
2.59931,103.54151,311.96,1.08,1.04,2026-04-07,0209,Terra,MODIS,59,6.1NRT,292.56,5.66,D
5.24564,102.99171,314.12,1.01,1,2026-04-07,0209,Terra,MODIS,68,6.1NRT,296.7,6.8,D
5.24436,103.00054,317.5,1.01,1,2026-04-07,0209,Terra,MODIS,73,6.1NRT,296.95,9.78,D
5.3728,102.04238,307.47,1,1,2026-04-07,0209,Terra,MODIS,50,6.1NRT,293.43,3.52,D
-3.5762,104.47585,314.41,1,1,2026-04-07,0822,Aqua,MODIS,68,6.1NRT,296.55,5.93,D
-3.2231,104.36353,315,1,1,2026-04-07,0822,Aqua,MODIS,65,6.1NRT,296.97,6.62,D
-3.07256,103.74727,313.36,1.02,1.01,2026-04-07,0822,Aqua,MODIS,58,6.1NRT,295.95,6.33,D
-2.66373,103.38123,316.19,1.04,1.02,2026-04-07,0822,Aqua,MODIS,70,6.1NRT,294.65,8.56,D
-2.63409,103.08165,315.98,1.06,1.03,2026-04-07,0822,Aqua,MODIS,71,6.1NRT,295.49,9.91,D
-2.58297,103.24303,317.38,1.05,1.02,2026-04-07,0822,Aqua,MODIS,73,6.1NRT,296.02,9.6,D
-2.5088,102.67716,311.7,1.1,1.04,2026-04-07,0822,Aqua,MODIS,64,6.1NRT,292.25,5.68,D
2.69668,101.58398,317.29,1.09,1.04,2026-04-07,0824,Aqua,MODIS,29,6.1NRT,298.86,7.85,D
3.48548,101.47867,318.79,1.09,1.04,2026-04-07,0824,Aqua,MODIS,57,6.1NRT,300.04,11.7,D
4.37726,103.44875,312.38,1.01,1,2026-04-07,0824,Aqua,MODIS,48,6.1NRT,285.21,7.22,D
4.37598,103.43998,310.11,1.01,1,2026-04-07,0824,Aqua,MODIS,24,6.1NRT,285.44,5.56,D
4.26874,98.0404,329.26,1.76,1.3,2026-04-07,0824,Aqua,MODIS,82,6.1NRT,288.94,52.5,D
4.26635,98.02521,312.37,1.76,1.3,2026-04-07,0824,Aqua,MODIS,40,6.1NRT,286.1,14.95,D
5.59767,100.64779,317.99,1.13,1.06,2026-04-07,0824,Aqua,MODIS,62,6.1NRT,299.86,8.04,D
4.27541,98.04732,317.21,1.19,1.09,2026-04-07,1431,Terra,MODIS,66,6.1NRT,291.98,18.35,N
4.27402,98.03686,341.49,1.19,1.09,2026-04-07,1431,Terra,MODIS,100,6.1NRT,291.44,58.42,N
4.28496,98.04601,317.84,1.19,1.09,2026-04-07,1431,Terra,MODIS,88,6.1NRT,290.77,19.17,N
4.28357,98.03556,339.62,1.19,1.09,2026-04-07,1431,Terra,MODIS,100,6.1NRT,288.67,54.4,N
4.1007,103.37164,314.27,1.32,1.14,2026-04-07,2040,Aqua,MODIS,89,6.1NRT,292.46,17.73,N
4.27965,98.05343,308.28,2.78,1.59,2026-04-08,2118,Aqua,MODIS,60,6.1NRT,277.95,41.7,N
-6.44936,107.61021,312.38,1.21,1.09,2026-04-09,0152,Terra,MODIS,63,6.1NRT,292.74,7.42,D
-6.93165,107.6983,311.58,1.24,1.11,2026-04-09,0152,Terra,MODIS,68,6.1NRT,290.64,6.3,D
-6.96636,107.80537,310.66,1.26,1.11,2026-04-09,0152,Terra,MODIS,33,6.1NRT,291.15,7.15,D
-7.04973,107.74286,310.03,1.25,1.11,2026-04-09,0152,Terra,MODIS,60,6.1NRT,291.41,6.46,D
4.08655,103.36658,344.32,1.24,1.11,2026-04-09,1412,Terra,MODIS,100,6.1NRT,290.85,68.56,N
4.09629,103.36523,324.37,1.24,1.11,2026-04-09,1412,Terra,MODIS,100,6.1NRT,290.99,28.22,N
4.09969,103.3695,312.99,1.24,1.11,2026-04-09,1412,Terra,MODIS,34,6.1NRT,290.89,12.16,N
5.48832,100.60712,309.12,1.27,1.12,2026-04-10,0228,Terra,MODIS,52,6.1NRT,285.75,7.15,D
3.74413,101.52037,300.26,1.55,1.23,2026-04-10,0228,Terra,MODIS,25,6.1NRT,271.45,6.34,D
4.21906,97.64817,310.62,1,1,2026-04-10,0228,Terra,MODIS,69,6.1NRT,292.44,6.83,D
-2.25373,102.78848,319.35,1.16,1.07,2026-04-10,0837,Aqua,MODIS,73,6.1NRT,295.51,13.51,D
-1.33661,101.4166,311.84,1.04,1.02,2026-04-10,0839,Aqua,MODIS,61,6.1NRT,292.16,6.68,D
-1.23391,101.80378,316.13,1.07,1.03,2026-04-10,0839,Aqua,MODIS,69,6.1NRT,296.62,8.25,D
0.27578,102.34389,307.59,1.17,1.08,2026-04-10,0839,Aqua,MODIS,34,6.1NRT,282.94,6.3,D
5.93959,102.40186,325.19,1.4,1.17,2026-04-10,0839,Aqua,MODIS,80,6.1NRT,297.88,21.83,D
4.27857,98.04237,300.77,1.1,1.05,2026-04-10,2057,Aqua,MODIS,33,6.1NRT,289.6,3.92,N
5.64939,104.97013,318.08,2.76,1.59,2026-04-11,0128,Terra,MODIS,69,6.1NRT,296.12,56.14,D
5.64635,104.99427,313.54,2.75,1.59,2026-04-11,0128,Terra,MODIS,58,6.1NRT,296.55,38.84,D
5.64109,104.9865,321.56,2.75,1.59,2026-04-11,0128,Terra,MODIS,74,6.1NRT,296.67,70.66,D
3.69726,103.04375,307.55,1.19,1.08,2026-04-11,1353,Terra,MODIS,70,6.1NRT,294.79,6.66,N
4.13494,103.22118,305.91,1.15,1.07,2026-04-11,1353,Terra,MODIS,61,6.1NRT,294.96,5.12,N
4.55625,103.45814,312.65,1.11,1.05,2026-04-11,1353,Terra,MODIS,85,6.1NRT,297.81,9.36,N
5.91068,102.02873,310.06,1.28,1.12,2026-04-11,1353,Terra,MODIS,79,6.1NRT,295.39,10.1,N
5.49969,105.20507,314.84,1.21,1.09,2026-04-12,0209,Terra,MODIS,62,6.1NRT,296.75,9.67,D
5.49811,105.21561,311.38,1.21,1.09,2026-04-12,0209,Terra,MODIS,48,6.1NRT,298.32,5.98,D
5.60052,102.23683,320.27,1,1,2026-04-12,0209,Terra,MODIS,76,6.1NRT,299.74,11.29,D
5.59926,102.24564,316.24,1,1,2026-04-12,0209,Terra,MODIS,71,6.1NRT,299.46,7.56,D
4.13939,103.22269,317,1.03,1.01,2026-04-12,0209,Terra,MODIS,75,6.1NRT,292.23,11.38,D
-3.03067,106.50881,313.09,1,1,2026-04-12,0816,Aqua,MODIS,66,6.1NRT,294.43,6.19,D
-3.03195,106.50008,313.55,1,1,2026-04-12,0816,Aqua,MODIS,63,6.1NRT,295.06,6.43,D
-2.4464,106.14835,315.06,1,1,2026-04-12,0818,Aqua,MODIS,67,6.1NRT,294.49,7.28,D
-2.28628,106.04125,331.05,1,1,2026-04-12,0818,Aqua,MODIS,84,6.1NRT,295.07,25.57,D
-1.7056,105.76988,324.86,1,1,2026-04-12,0818,Aqua,MODIS,59,6.1NRT,295.58,15.83,D
4.2283,103.34184,323.53,1.05,1.02,2026-04-12,0818,Aqua,MODIS,75,6.1NRT,294.18,17,D
4.58688,103.40067,314.51,1.04,1.02,2026-04-12,0818,Aqua,MODIS,67,6.1NRT,297.61,6.69,D
4.6892,103.33588,322.81,1.04,1.02,2026-04-12,0818,Aqua,MODIS,78,6.1NRT,299.2,15.03,D
4.68784,103.32682,316.71,1.05,1.02,2026-04-12,0818,Aqua,MODIS,71,6.1NRT,298.8,9.02,D
4.7419,103.38368,317.92,1.04,1.02,2026-04-12,0818,Aqua,MODIS,66,6.1NRT,300.05,8.59,D
5.92708,102.40604,318.45,1.1,1.05,2026-04-12,0820,Aqua,MODIS,69,6.1NRT,304.71,6.65,D
5.93624,102.40464,332.52,1.1,1.05,2026-04-12,0820,Aqua,MODIS,85,6.1NRT,304.6,24.75,D
5.93477,102.395,330.19,1.11,1.05,2026-04-12,0820,Aqua,MODIS,84,6.1NRT,304.86,21.54,D
4.88793,97.50024,306.76,1.12,1.06,2026-04-12,1429,Terra,MODIS,69,6.1NRT,293.9,5.72,N
4.55926,103.46002,308.42,1.08,1.04,2026-04-12,2034,Aqua,MODIS,74,6.1NRT,293.47,7.69,N
5.50139,105.20671,310.43,1.74,1.29,2026-04-13,1331,Terra,MODIS,71,6.1NRT,296.11,13.65,N
0.8922,101.9168,313.03,1.65,1.26,2026-04-14,0149,Terra,MODIS,26,6.1NRT,294.83,12.01,D
-7.00933,107.74686,309.25,1.23,1.1,2026-04-14,0152,Terra,MODIS,60,6.1NRT,293.47,6.46,D
-6.93017,107.69729,310.58,1.22,1.1,2026-04-14,0152,Terra,MODIS,59,6.1NRT,291.98,5.3,D
-7.05167,107.74577,311.21,1.23,1.1,2026-04-14,0152,Terra,MODIS,44,6.1NRT,293.82,7.24,D
4.84332,103.38077,312.05,2.43,1.5,2026-04-14,0756,Aqua,MODIS,34,6.1NRT,292.39,31.6,D
5.17726,103.15483,309.2,1.58,1.24,2026-04-14,2012,Aqua,MODIS,77,6.1NRT,285.61,16.58,N
5.1792,103.14122,301.76,1.58,1.24,2026-04-14,2012,Aqua,MODIS,44,6.1NRT,285.54,7.69,N
4.84654,103.38935,301.97,1.5,1.21,2026-04-14,2012,Aqua,MODIS,46,6.1NRT,286.6,7.17,N
5.94252,100.65562,308.04,1.24,1.11,2026-04-15,0226,Terra,MODIS,47,6.1NRT,289.03,5.91,D
2.57569,102.39483,311.13,1.86,1.33,2026-04-15,0228,Terra,MODIS,68,6.1NRT,284.93,17.73,D
2.58024,102.38946,307.89,1.86,1.33,2026-04-15,0228,Terra,MODIS,59,6.1NRT,285.23,12.55,D
-2.15629,106.2753,311.12,1.64,1.26,2026-04-16,0130,Terra,MODIS,46,6.1NRT,293.29,12.98,D
-6.00428,105.98506,313.22,1.5,1.21,2026-04-16,0132,Terra,MODIS,44,6.1NRT,291.15,8.78,D
4.55376,103.45648,310.54,1.12,1.05,2026-04-16,1350,Terra,MODIS,80,6.1NRT,294.71,7.9,N
5.4942,102.68526,311.18,1,1,2026-04-17,0206,Terra,MODIS,61,6.1NRT,295.19,5.39,D
4.00692,103.39565,312.57,1.03,1.02,2026-04-17,0206,Terra,MODIS,50,6.1NRT,290.84,5.47,D
1.09652,104.12846,310.3,1.17,1.08,2026-04-17,0209,Terra,MODIS,23,6.1NRT,292.38,6.6,D
-3.11877,105.3713,313.64,1.19,1.08,2026-04-17,0809,Aqua,MODIS,48,6.1NRT,297.08,8.09,D
-3.36776,104.43592,325.46,1.37,1.16,2026-04-17,0809,Aqua,MODIS,68,6.1NRT,288.41,32.21,D
-3.36742,104.44158,316.65,1.37,1.16,2026-04-17,0809,Aqua,MODIS,55,6.1NRT,284.83,19.71,D
-3.36918,104.42968,314.95,1.37,1.16,2026-04-17,0809,Aqua,MODIS,51,6.1NRT,289.3,18.43,D
-3.31074,103.98781,320.74,1.47,1.2,2026-04-17,0809,Aqua,MODIS,77,6.1NRT,292.71,23.9,D
-3.00479,103.73961,313.17,1.51,1.21,2026-04-17,0809,Aqua,MODIS,37,6.1NRT,291.67,18.42,D
-2.99891,103.74675,314.68,1.51,1.21,2026-04-17,0809,Aqua,MODIS,71,6.1NRT,291.77,18.91,D
-3.00084,103.73366,328.8,1.51,1.21,2026-04-17,0809,Aqua,MODIS,84,6.1NRT,289.84,47.35,D
-2.3822,102.93257,313.65,1.7,1.28,2026-04-17,0809,Aqua,MODIS,70,6.1NRT,291.76,16.33,D
-2.38295,102.92761,314.37,1.7,1.28,2026-04-17,0809,Aqua,MODIS,71,6.1NRT,291.73,18.89,D
4.14083,105.10442,312.95,1.04,1.02,2026-04-17,0811,Aqua,MODIS,56,6.1NRT,292.57,7.73,D
4.27597,103.3567,309.98,1.26,1.11,2026-04-17,0811,Aqua,MODIS,66,6.1NRT,284.07,8.52,D
5.52363,102.92171,315.13,1.29,1.13,2026-04-17,0811,Aqua,MODIS,46,6.1NRT,293.71,7.47,D
5.72258,101.12587,310.09,1.71,1.28,2026-04-17,0811,Aqua,MODIS,56,6.1NRT,289.54,11.15,D
4.57927,103.45106,300.12,1,1,2026-04-17,2029,Aqua,MODIS,8,6.1NRT,285.73,2.41,N
5.30156,100.28176,311.33,2.79,1.6,2026-04-18,0247,Terra,MODIS,0,6.1NRT,292.8,24.77,D
4.89871,100.72221,310.37,3.08,1.67,2026-04-18,0247,Terra,MODIS,15,6.1NRT,291.77,24.36,D
4.89761,100.7154,310.11,3.08,1.67,2026-04-18,0247,Terra,MODIS,21,6.1NRT,291.67,25,D
5.50286,105.21203,311.95,1.77,1.3,2026-04-18,1331,Terra,MODIS,77,6.1NRT,295.67,16.43,N
5.50062,105.19662,309.1,1.77,1.3,2026-04-18,1331,Terra,MODIS,64,6.1NRT,295.74,11.79,N
-6.0098,105.9796,315.55,1.02,1.01,2026-04-19,0149,Terra,MODIS,37,6.1NRT,294.54,6.96,D
-6.4502,107.61363,310.71,1.18,1.08,2026-04-19,0149,Terra,MODIS,49,6.1NRT,294.81,5.91,D
-6.93188,107.6974,312.26,1.21,1.09,2026-04-19,0149,Terra,MODIS,67,6.1NRT,294.73,5.73,D
-7.01082,107.7455,308.44,1.22,1.1,2026-04-19,0149,Terra,MODIS,59,6.1NRT,294.56,5.24,D
-7.03749,107.94101,310.52,1.25,1.11,2026-04-19,0149,Terra,MODIS,64,6.1NRT,291.98,9.56,D
5.91469,102.41812,315.92,1.13,1.06,2026-04-19,1410,Terra,MODIS,92,6.1NRT,296.06,13.7,N
5.93697,102.11128,302.9,1.09,1.04,2026-04-19,1410,Terra,MODIS,52,6.1NRT,291.89,3.77,N
6.05849,101.93137,309.75,1.48,1.2,2026-04-20,0226,Terra,MODIS,55,6.1NRT,296.01,8.16,D
5.59481,102.24297,314.09,1.59,1.24,2026-04-20,0226,Terra,MODIS,70,6.1NRT,296.84,13.68,D
5.48911,100.60793,313.66,1.23,1.1,2026-04-20,0226,Terra,MODIS,43,6.1NRT,296.54,7.03,D
4.51142,101.03921,314.44,1.35,1.15,2026-04-20,0226,Terra,MODIS,23,6.1NRT,295.47,8.13,D
3.7457,101.51417,312.55,1.5,1.21,2026-04-20,0226,Terra,MODIS,55,6.1NRT,295.54,11.16,D
3.40841,101.55567,315.26,1.53,1.22,2026-04-20,0226,Terra,MODIS,33,6.1NRT,296.42,12.72,D
3.24639,101.44635,315.87,1.51,1.21,2026-04-20,0226,Terra,MODIS,37,6.1NRT,295.81,10.95,D
3.18624,101.55996,317.34,1.54,1.22,2026-04-20,0226,Terra,MODIS,46,6.1NRT,296.76,11.66,D
3.12112,101.44954,317.94,1.52,1.22,2026-04-20,0226,Terra,MODIS,46,6.1NRT,295.62,11.02,D
2.88764,101.86742,314.46,1.65,1.26,2026-04-20,0226,Terra,MODIS,60,6.1NRT,294.25,13.24,D
2.8318,101.54004,314.49,1.56,1.23,2026-04-20,0226,Terra,MODIS,36,6.1NRT,293.27,11.48,D
-3.46535,104.59176,314.04,1.01,1,2026-04-20,0826,Aqua,MODIS,66,6.1NRT,295.11,6.05,D
-3.35419,104.47973,322.48,1.01,1,2026-04-20,0826,Aqua,MODIS,77,6.1NRT,296.12,14.69,D
-3.24236,103.47137,331.1,1.01,1,2026-04-20,0826,Aqua,MODIS,84,6.1NRT,297.83,24.69,D
-3.24365,103.46258,312.86,1.01,1,2026-04-20,0826,Aqua,MODIS,61,6.1NRT,297.06,5.89,D
-2.77286,104.15342,311.11,1,1,2026-04-20,0826,Aqua,MODIS,54,6.1NRT,293.58,4.45,D
4.75472,103.37461,317.66,1.04,1.02,2026-04-20,0828,Aqua,MODIS,66,6.1NRT,299.48,9.13,D
5.06963,103.24861,319.62,1.03,1.02,2026-04-20,0828,Aqua,MODIS,35,6.1NRT,301.27,9.47,D
5.14165,101.92236,314.67,1,1,2026-04-20,0828,Aqua,MODIS,62,6.1NRT,299.77,8.08,D
5.45229,102.90274,314.94,1.02,1.01,2026-04-20,0828,Aqua,MODIS,68,6.1NRT,300.19,6.28,D
5.65047,102.66464,313.99,1.01,1,2026-04-20,0828,Aqua,MODIS,55,6.1NRT,295.99,8.65,D
5.74812,102.58156,315.92,1.01,1,2026-04-20,0828,Aqua,MODIS,42,6.1NRT,299.67,5.84,D
5.78585,101.89881,321.88,1,1,2026-04-20,0828,Aqua,MODIS,74,6.1NRT,304.24,11.37,D
5.9006,102.42094,320.22,1,1,2026-04-20,0828,Aqua,MODIS,58,6.1NRT,300.21,8.03,D
5.89932,102.41216,338.87,1,1,2026-04-20,0828,Aqua,MODIS,89,6.1NRT,301.55,32.49,D
5.90808,102.41087,332.86,1,1,2026-04-20,0828,Aqua,MODIS,85,6.1NRT,302.73,23.08,D
6.05684,101.92063,328.2,1,1,2026-04-20,0828,Aqua,MODIS,81,6.1NRT,300.92,19.55,D
5.86366,100.6119,315.87,1.06,1.03,2026-04-20,0828,Aqua,MODIS,66,6.1NRT,301.97,6.7,D
5.64899,104.99158,308.63,4.61,1.97,2026-04-20,1312,Terra,MODIS,62,6.1NRT,294.91,55.49,N
5.64253,104.952,307.5,4.64,1.97,2026-04-20,1312,Terra,MODIS,55,6.1NRT,294.78,49.15,N
4.55692,103.45947,306.16,1.13,1.06,2026-04-21,1350,Terra,MODIS,39,6.1NRT,295.38,5.54,N
5.62794,102.25902,307.74,1.01,1,2026-04-22,0206,Terra,MODIS,45,6.1NRT,293.77,3.35,D
5.50942,102.31747,307.99,1.01,1,2026-04-22,0206,Terra,MODIS,47,6.1NRT,297.39,3.58,D
5.50817,102.32626,309.72,1.01,1,2026-04-22,0206,Terra,MODIS,58,6.1NRT,298.08,5.22,D
5.65929,100.41002,310.75,1.16,1.07,2026-04-22,0206,Terra,MODIS,0,6.1NRT,297.2,6.87,D
4.65491,103.37962,314.62,1.02,1.01,2026-04-22,0206,Terra,MODIS,70,6.1NRT,301.83,7.53,D
4.56126,103.45171,332.87,1.02,1.01,2026-04-22,0206,Terra,MODIS,72,6.1NRT,305.68,22.77,D
2.32565,102.37418,311.47,1,1,2026-04-22,0206,Terra,MODIS,64,6.1NRT,292.91,5.9,D
2.3244,102.38295,314.78,1,1,2026-04-22,0206,Terra,MODIS,70,6.1NRT,292.67,8.5,D
2.24757,102.41705,311.32,1,1,2026-04-22,0206,Terra,MODIS,61,6.1NRT,293.39,5.65,D
1.85824,102.99848,308.02,1.03,1.01,2026-04-22,0206,Terra,MODIS,19,6.1NRT,288.09,4.09,D
1.3376,102.2494,307.93,1,1,2026-04-22,0206,Terra,MODIS,29,6.1NRT,291.45,4.24,D
-0.81862,103.46503,312.82,1.12,1.05,2026-04-22,0209,Terra,MODIS,36,6.1NRT,296.31,6.49,D
-3.41295,104.54961,311.35,1.78,1.31,2026-04-22,0803,Aqua,MODIS,58,6.1NRT,291.28,10.27,D
-3.78763,103.53648,310.56,2.18,1.43,2026-04-22,0803,Aqua,MODIS,41,6.1NRT,291.93,15.94,D
-3.41254,104.55853,311.73,1.78,1.31,2026-04-22,0803,Aqua,MODIS,65,6.1NRT,290.85,11.09,D
2.32184,102.37421,310.18,2.12,1.41,2026-04-22,0805,Aqua,MODIS,29,6.1NRT,290.86,15.42,D
